Time Step,Ratio
70.07,0.520172871
70.08,0.520172871
70.09,0.520172871
70.1,0.520172871
70.11,0.52017287
70.12,0.52017287
70.13,0.52017287
70.14,0.52017287
70.15,0.520172869
70.16,0.520172869
70.17,0.520172869
70.18,0.520172869
70.19,0.520172869
70.2,0.520172868
70.21,0.520172868
70.22,0.520172868
70.23,0.520172868
70.24,0.520172867
70.25,0.520172867
70.26,0.520172867
70.27,0.520172867
70.28,0.520172867
70.29,0.520172866
70.3,0.520172866
70.31,0.520172866
70.32,0.520172866
70.33,0.520172865
70.34,0.520172865
70.35,0.520172865
70.36,0.520172865
70.37,0.520172865
70.38,0.520172864
70.39,0.520172864
70.4,0.520172864
70.41,0.520172864
70.42,0.520172863
70.43,0.520172863
70.44,0.520172863
70.45,0.520172863
70.46,0.520172863
70.47,0.520172862
70.48,0.520172862
70.49,0.520172862
70.5,0.520172862
70.51,0.520172862
70.52,0.520172861
70.53,0.520172861
70.54,0.520172861
70.55,0.520172861
70.56,0.52017286
70.57,0.52017286
70.58,0.52017286
70.59,0.52017286
70.6,0.52017286
70.61,0.520172859
70.62,0.520172859
70.63,0.520172859
70.64,0.520172859
70.65,0.520172859
70.66,0.520172858
70.67,0.520172858
70.68,0.520172858
70.69,0.520172858
70.7,0.520172858
70.71,0.520172857
70.72,0.520172857
70.73,0.520172857
70.74,0.520172857
70.75,0.520172857
70.76,0.520172856
70.77,0.520172856
70.78,0.520172856
70.79,0.520172856
70.8,0.520172856
70.81,0.520172855
70.82,0.520172855
70.83,0.520172855
70.84,0.520172855
70.85,0.520172855
70.86,0.520172854
70.87,0.520172854
70.88,0.520172854
70.89,0.520172854
70.9,0.520172854
70.91,0.520172853
70.92,0.520172853
70.93,0.520172853
70.94,0.520172853
70.95,0.520172853
70.96,0.520172852
70.97,0.520172852
70.98,0.520172852
70.99,0.520172852
71,0.520172852
71.01,0.520172852
71.02,0.520172851
71.03,0.520172851
71.04,0.520172851
71.05,0.520172851
71.06,0.520172851
71.07,0.52017285
71.08,0.52017285
71.09,0.52017285
71.1,0.52017285
71.11,0.52017285
71.12,0.520172849
71.13,0.520172849
71.14,0.520172849
71.15,0.520172849
71.16,0.520172849
71.17,0.520172849
71.18,0.520172848
71.19,0.520172848
71.2,0.520172848
71.21,0.520172848
71.22,0.520172848
71.23,0.520172847
71.24,0.520172847
71.25,0.520172847
71.26,0.520172847
71.27,0.520172847
71.28,0.520172847
71.29,0.520172846
71.3,0.520172846
71.31,0.520172846
71.32,0.520172846
71.33,0.520172846
71.34,0.520172845
71.35,0.520172845
71.36,0.520172845
71.37,0.520172845
71.38,0.520172845
71.39,0.520172845
71.4,0.520172844
71.41,0.520172844
71.42,0.520172844
71.43,0.520172844
71.44,0.520172844
71.45,0.520172844
71.46,0.520172843
71.47,0.520172843
71.48,0.520172843
71.49,0.520172843
71.5,0.520172843
71.51,0.520172843
71.52,0.520172842
71.53,0.520172842
71.54,0.520172842
71.55,0.520172842
71.56,0.520172842
71.57,0.520172842
71.58,0.520172841
71.59,0.520172841
71.6,0.520172841
71.61,0.520172841
71.62,0.520172841
71.63,0.520172841
71.64,0.52017284
71.65,0.52017284
71.66,0.52017284
71.67,0.52017284
71.68,0.52017284
71.69,0.52017284
71.7,0.520172839
71.71,0.520172839
71.72,0.520172839
71.73,0.520172839
71.74,0.520172839
71.75,0.520172839
71.76,0.520172838
71.77,0.520172838
71.78,0.520172838
71.79,0.520172838
71.8,0.520172838
71.81,0.520172838
71.82,0.520172837
71.83,0.520172837
71.84,0.520172837
71.85,0.520172837
71.86,0.520172837
71.87,0.520172837
71.88,0.520172836
71.89,0.520172836
71.9,0.520172836
71.91,0.520172836
71.92,0.520172836
71.93,0.520172836
71.94,0.520172836
71.95,0.520172835
71.96,0.520172835
71.97,0.520172835
71.98,0.520172835
71.99,0.520172835
72,0.520172835
72.01,0.520172834
72.02,0.520172834
72.03,0.520172834
72.04,0.520172834
72.05,0.520172834
72.06,0.520172834
72.07,0.520172834
72.08,0.520172833
72.09,0.520172833
72.1,0.520172833
72.11,0.520172833
72.12,0.520172833
72.13,0.520172833
72.14,0.520172832
72.15,0.520172832
72.16,0.520172832
72.17,0.520172832
72.18,0.520172832
72.19,0.520172832
72.2,0.520172832
72.21,0.520172831
72.22,0.520172831
72.23,0.520172831
72.24,0.520172831
72.25,0.520172831
72.26,0.520172831
72.27,0.520172831
72.28,0.52017283
72.29,0.52017283
72.3,0.52017283
72.31,0.52017283
72.32,0.52017283
72.33,0.52017283
72.34,0.52017283
72.35,0.520172829
72.36,0.520172829
72.37,0.520172829
72.38,0.520172829
72.39,0.520172829
72.4,0.520172829
72.41,0.520172829
72.42,0.520172828
72.43,0.520172828
72.44,0.520172828
72.45,0.520172828
72.46,0.520172828
72.47,0.520172828
72.48,0.520172828
72.49,0.520172827
72.5,0.520172827
72.51,0.520172827
72.52,0.520172827
72.53,0.520172827
72.54,0.520172827
72.55,0.520172827
72.56,0.520172827
72.57,0.520172826
72.58,0.520172826
72.59,0.520172826
72.6,0.520172826
72.61,0.520172826
72.62,0.520172826
72.63,0.520172826
72.64,0.520172825
72.65,0.520172825
72.66,0.520172825
72.67,0.520172825
72.68,0.520172825
72.69,0.520172825
72.7,0.520172825
72.71,0.520172825
72.72,0.520172824
72.73,0.520172824
72.74,0.520172824
72.75,0.520172824
72.76,0.520172824
72.77,0.520172824
72.78,0.520172824
72.79,0.520172823
72.8,0.520172823
72.81,0.520172823
72.82,0.520172823
72.83,0.520172823
72.84,0.520172823
72.85,0.520172823
72.86,0.520172823
72.87,0.520172822
72.88,0.520172822
72.89,0.520172822
72.9,0.520172822
72.91,0.520172822
72.92,0.520172822
72.93,0.520172822
72.94,0.520172822
72.95,0.520172821
72.96,0.520172821
72.97,0.520172821
72.98,0.520172821
72.99,0.520172821
73,0.520172821
73.01,0.520172821
73.02,0.520172821
73.03,0.52017282
73.04,0.52017282
73.05,0.52017282
73.06,0.52017282
73.07,0.52017282
73.08,0.52017282
73.09,0.52017282
73.1,0.52017282
73.11,0.520172819
73.12,0.520172819
73.13,0.520172819
73.14,0.520172819
73.15,0.520172819
73.16,0.520172819
73.17,0.520172819
73.18,0.520172819
73.19,0.520172819
73.2,0.520172818
73.21,0.520172818
73.22,0.520172818
73.23,0.520172818
73.24,0.520172818
73.25,0.520172818
73.26,0.520172818
73.27,0.520172818
73.28,0.520172817
73.29,0.520172817
73.3,0.520172817
73.31,0.520172817
73.32,0.520172817
73.33,0.520172817
73.34,0.520172817
73.35,0.520172817
73.36,0.520172817
73.37,0.520172816
73.38,0.520172816
73.39,0.520172816
73.4,0.520172816
73.41,0.520172816
73.42,0.520172816
73.43,0.520172816
73.44,0.520172816
73.45,0.520172816
73.46,0.520172815
73.47,0.520172815
73.48,0.520172815
73.49,0.520172815
73.5,0.520172815
73.51,0.520172815
73.52,0.520172815
73.53,0.520172815
73.54,0.520172815
73.55,0.520172814
73.56,0.520172814
73.57,0.520172814
73.58,0.520172814
73.59,0.520172814
73.6,0.520172814
73.61,0.520172814
73.62,0.520172814
73.63,0.520172814
73.64,0.520172813
73.65,0.520172813
73.66,0.520172813
73.67,0.520172813
73.68,0.520172813
73.69,0.520172813
73.7,0.520172813
73.71,0.520172813
73.72,0.520172813
73.73,0.520172812
73.74,0.520172812
73.75,0.520172812
73.76,0.520172812
73.77,0.520172812
73.78,0.520172812
73.79,0.520172812
73.8,0.520172812
73.81,0.520172812
73.82,0.520172812
73.83,0.520172811
73.84,0.520172811
73.85,0.520172811
73.86,0.520172811
73.87,0.520172811
73.88,0.520172811
73.89,0.520172811
73.9,0.520172811
73.91,0.520172811
73.92,0.520172811
73.93,0.52017281
73.94,0.52017281
73.95,0.52017281
73.96,0.52017281
73.97,0.52017281
73.98,0.52017281
73.99,0.52017281
74,0.52017281
74.01,0.52017281
74.02,0.52017281
74.03,0.520172809
74.04,0.520172809
74.05,0.520172809
74.06,0.520172809
74.07,0.520172809
74.08,0.520172809
74.09,0.520172809
74.1,0.520172809
74.11,0.520172809
74.12,0.520172809
74.13,0.520172808
74.14,0.520172808
74.15,0.520172808
74.16,0.520172808
74.17,0.520172808
74.18,0.520172808
74.19,0.520172808
74.2,0.520172808
